id,category,value
15741,食品,401.25
15742,飲料,402.5
15743,日用品,403.75
15744,家電,405.0
15745,食品,406.25
15746,飲料,407.5
15747,日用品,408.75
15748,家電,410.0
15749,食品,411.25
15750,飲料,412.5
15751,日用品,413.75
15752,家電,415.0
15753,食品,416.25
15754,飲料,417.5
15755,日用品,418.75
15756,家電,420.0
15757,食品,421.25
15758,飲料,422.5
15759,日用品,423.75
15760,家電,425.0
15761,食品,426.25
15762,飲料,427.5
15763,日用品,428.75
15764,家電,430.0
15765,食品,431.25
15766,飲料,432.5
15767,日用品,433.75
15768,家電,435.0
15769,食品,436.25
15770,飲料,437.5
15771,日用品,438.75
15772,家電,440.0
15773,食品,441.25
15774,飲料,442.5
15775,日用品,443.75
15776,家電,445.0
15777,食品,446.25
15778,飲料,447.5
15779,日用品,448.75
15780,家電,450.0
15781,食品,451.25
15782,飲料,452.5
15783,日用品,453.75
15784,家電,455.0
15785,食品,456.25
15786,飲料,457.5
15787,日用品,458.75
15788,家電,460.0
15789,食品,461.25
15790,飲料,462.5
15791,日用品,463.75
15792,家電,465.0
15793,食品,466.25
15794,飲料,467.5
15795,日用品,468.75
15796,家電,470.0
15797,食品,471.25
15798,飲料,472.5
15799,日用品,473.75
15800,家電,475.0
15801,食品,476.25
15802,飲料,477.5
15803,日用品,478.75
15804,家電,480.0
15805,食品,481.25
15806,飲料,482.5
15807,日用品,483.75
15808,家電,485.0
15809,食品,486.25
15810,飲料,487.5
15811,日用品,488.75
15812,家電,490.0
15813,食品,491.25
15814,飲料,492.5
15815,日用品,493.75
15816,家電,495.0
15817,食品,496.25
15818,飲料,497.5
15819,日用品,498.75
15820,家電,500.0
15821,食品,501.25
15822,飲料,502.5
15823,日用品,503.75
15824,家電,505.0
15825,食品,506.25
15826,飲料,507.5
15827,日用品,508.75
15828,家電,510.0
15829,食品,511.25
15830,飲料,512.5
15831,日用品,513.75
15832,家電,515.0
15833,食品,516.25
15834,飲料,517.5
15835,日用品,518.75
15836,家電,520.0
15837,食品,521.25
15838,飲料,522.5
15839,日用品,523.75
15840,家電,525.0
15841,食品,526.25
15842,飲料,527.5
15843,日用品,528.75
15844,家電,530.0
15845,食品,531.25
15846,飲料,532.5
15847,日用品,533.75
15848,家電,535.0
15849,食品,536.25
15850,飲料,537.5
15851,日用品,538.75
15852,家電,540.0
15853,食品,541.25
15854,飲料,542.5
15855,日用品,543.75
15856,家電,545.0
15857,食品,546.25
15858,飲料,547.5
15859,日用品,548.75
15860,家電,550.0
15861,食品,551.25
15862,飲料,552.5
15863,日用品,553.75
15864,家電,555.0
15865,食品,556.25
15866,飲料,557.5
15867,日用品,558.75
15868,家電,560.0
15869,食品,561.25
15870,飲料,562.5
15871,日用品,563.75
15872,家電,565.0
15873,食品,566.25
15874,飲料,567.5
15875,日用品,568.75
15876,家電,570.0
15877,食品,571.25
15878,飲料,572.5
15879,日用品,573.75
15880,家電,575.0
15881,食品,576.25
15882,飲料,577.5
15883,日用品,578.75
15884,家電,580.0
15885,食品,581.25
15886,飲料,582.5
15887,日用品,583.75
15888,家電,585.0
15889,食品,586.25
15890,飲料,587.5
15891,日用品,588.75
15892,家電,590.0
15893,食品,591.25
15894,飲料,592.5
15895,日用品,593.75
15896,家電,595.0
15897,食品,596.25
15898,飲料,597.5
15899,日用品,598.75
15900,家電,600.0
15901,食品,601.25
15902,飲料,602.5
15903,日用品,603.75
15904,家電,605.0
15905,食品,606.25
15906,飲料,607.5
15907,日用品,608.75
15908,家電,610.0
15909,食品,611.25
15910,飲料,612.5
15911,日用品,613.75
15912,家電,615.0
15913,食品,616.25
15914,飲料,617.5
15915,日用品,618.75
15916,家電,620.0
15917,食品,621.25
15918,飲料,622.5
15919,日用品,623.75
15920,家電,625.0
15921,食品,626.25
15922,飲料,627.5
15923,日用品,628.75
15924,家電,630.0
15925,食品,631.25
15926,飲料,632.5
15927,日用品,633.75
15928,家電,635.0
15929,食品,636.25
15930,飲料,637.5
15931,日用品,638.75
15932,家電,640.0
15933,食品,641.25
15934,飲料,642.5
15935,日用品,643.75
15936,家電,645.0
15937,食品,646.25
15938,飲料,647.5
15939,日用品,648.75
15940,家電,650.0
15941,食品,651.25
15942,飲料,652.5
15943,日用品,653.75
15944,家電,655.0
15945,食品,656.25
15946,飲料,657.5
15947,日用品,658.75
15948,家電,660.0
15949,食品,661.25
15950,飲料,662.5
15951,日用品,663.75
15952,家電,665.0
15953,食品,666.25
15954,飲料,667.5
15955,日用品,668.75
15956,家電,670.0
15957,食品,671.25
15958,飲料,672.5
15959,日用品,673.75
15960,家電,675.0
15961,食品,676.25
15962,飲料,677.5
15963,日用品,678.75
15964,家電,680.0
15965,食品,681.25
15966,飲料,682.5
15967,日用品,683.75
15968,家電,685.0
15969,食品,686.25
15970,飲料,687.5
15971,日用品,688.75
15972,家電,690.0
15973,食品,691.25
15974,飲料,692.5
15975,日用品,693.75
15976,家電,695.0
15977,食品,696.25
15978,飲料,697.5
15979,日用品,698.75
15980,家電,700.0
15981,食品,701.25
15982,飲料,702.5
15983,日用品,703.75
15984,家電,705.0
15985,食品,706.25
15986,飲料,707.5
15987,日用品,708.75
15988,家電,710.0
15989,食品,711.25
15990,飲料,712.5
15991,日用品,713.75
15992,家電,715.0
15993,食品,716.25
15994,飲料,717.5
15995,日用品,718.75
15996,家電,720.0
15997,食品,721.25
15998,飲料,722.5
15999,日用品,723.75
16000,家電,100.0
16001,食品,101.25
16002,飲料,102.5
16003,日用品,103.75
16004,家電,105.0
16005,食品,106.25
16006,飲料,107.5
16007,日用品,108.75
16008,家電,110.0
16009,食品,111.25
16010,飲料,112.5
16011,日用品,113.75
16012,家電,115.0
16013,食品,116.25
16014,飲料,117.5
16015,日用品,118.75
16016,家電,120.0
16017,食品,121.25
16018,飲料,122.5
16019,日用品,123.75
16020,家電,125.0
16021,食品,126.25
16022,飲料,127.5
16023,日用品,128.75
16024,家電,130.0
16025,食品,131.25
16026,飲料,132.5
16027,日用品,133.75
16028,家電,135.0
16029,食品,136.25
16030,飲料,137.5
16031,日用品,138.75
16032,家電,140.0
16033,食品,141.25
16034,飲料,142.5
16035,日用品,143.75
16036,家電,145.0
16037,食品,146.25
16038,飲料,147.5
16039,日用品,148.75
16040,家電,150.0
16041,食品,151.25
16042,飲料,152.5
16043,日用品,153.75
16044,家電,155.0
16045,食品,156.25
16046,飲料,157.5
16047,日用品,158.75
16048,家電,160.0
16049,食品,161.25
16050,飲料,162.5
16051,日用品,163.75
16052,家電,165.0
16053,食品,166.25
16054,飲料,167.5
16055,日用品,168.75
16056,家電,170.0
16057,食品,171.25
16058,飲料,172.5
16059,日用品,173.75
16060,家電,175.0
16061,食品,176.25
16062,飲料,177.5
16063,日用品,178.75
16064,家電,180.0
16065,食品,181.25
16066,飲料,182.5
16067,日用品,183.75
16068,家電,185.0
16069,食品,186.25
16070,飲料,187.5
16071,日用品,188.75
16072,家電,190.0
16073,食品,191.25
16074,飲料,192.5
16075,日用品,193.75
16076,家電,195.0
16077,食品,196.25
16078,飲料,197.5
16079,日用品,198.75
16080,家電,200.0
16081,食品,201.25
16082,飲料,202.5
16083,日用品,203.75
16084,家電,205.0
16085,食品,206.25
16086,飲料,207.5
16087,日用品,208.75
16088,家電,210.0
16089,食品,211.25
16090,飲料,212.5
16091,日用品,213.75
16092,家電,215.0
16093,食品,216.25
16094,飲料,217.5
16095,日用品,218.75
16096,家電,220.0
16097,食品,221.25
16098,飲料,222.5
16099,日用品,223.75
16100,家電,225.0
16101,食品,226.25
16102,飲料,227.5
16103,日用品,228.75
16104,家電,230.0
16105,食品,231.25
16106,飲料,232.5
16107,日用品,233.75
16108,家電,235.0
16109,食品,236.25
16110,飲料,237.5
16111,日用品,238.75
16112,家電,240.0
16113,食品,241.25
16114,飲料,242.5
16115,日用品,243.75
16116,家電,245.0
16117,食品,246.25
16118,飲料,247.5
16119,日用品,248.75
16120,家電,250.0
16121,食品,251.25
16122,飲料,252.5
16123,日用品,253.75
16124,家電,255.0
16125,食品,256.25
16126,飲料,257.5
16127,日用品,258.75
16128,家電,260.0
16129,食品,261.25
16130,飲料,262.5
16131,日用品,263.75
16132,家電,265.0
16133,食品,266.25
16134,飲料,267.5
16135,日用品,268.75
16136,家電,270.0
16137,食品,271.25
16138,飲料,272.5
16139,日用品,273.75
16140,家電,275.0
16141,食品,276.25
16142,飲料,277.5
16143,日用品,278.75
16144,家電,280.0
16145,食品,281.25
16146,飲料,282.5
16147,日用品,283.75
16148,家電,285.0
16149,食品,286.25
16150,飲料,287.5
16151,日用品,288.75
16152,家電,290.0
16153,食品,291.25
16154,飲料,292.5
16155,日用品,293.75
16156,家電,295.0
16157,食品,296.25
16158,飲料,297.5
16159,日用品,298.75
16160,家電,300.0
16161,食品,301.25
16162,飲料,302.5
16163,日用品,303.75
16164,家電,305.0
16165,食品,306.25
16166,飲料,307.5
16167,日用品,308.75
16168,家電,310.0
16169,食品,311.25
16170,飲料,312.5
16171,日用品,313.75
16172,家電,315.0
16173,食品,316.25
16174,飲料,317.5
16175,日用品,318.75
16176,家電,320.0
16177,食品,321.25
16178,飲料,322.5
16179,日用品,323.75
16180,家電,325.0
16181,食品,326.25
16182,飲料,327.5
16183,日用品,328.75
16184,家電,330.0
16185,食品,331.25
16186,飲料,332.5
16187,日用品,333.75
16188,家電,335.0
16189,食品,336.25
16190,飲料,337.5
16191,日用品,338.75
16192,家電,340.0
16193,食品,341.25
16194,飲料,342.5
16195,日用品,343.75
16196,家電,345.0
16197,食品,346.25
16198,飲料,347.5
16199,日用品,348.75
16200,家電,350.0
16201,食品,351.25
16202,飲料,352.5
16203,日用品,353.75
16204,家電,355.0
16205,食品,356.25
16206,飲料,357.5
16207,日用品,358.75
16208,家電,360.0
16209,食品,361.25
16210,飲料,362.5
16211,日用品,363.75
16212,家電,365.0
16213,食品,366.25
16214,飲料,367.5
16215,日用品,368.75
16216,家電,370.0
16217,食品,371.25
16218,飲料,372.5
16219,日用品,373.75
16220,家電,375.0
16221,食品,376.25
16222,飲料,377.5
16223,日用品,378.75
16224,家電,380.0
16225,食品,381.25
16226,飲料,382.5
16227,日用品,383.75
16228,家電,385.0
16229,食品,386.25
16230,飲料,387.5
16231,日用品,388.75
16232,家電,390.0
16233,食品,391.25
16234,飲料,392.5
16235,日用品,393.75
16236,家電,395.0
16237,食品,396.25
16238,飲料,397.5
16239,日用品,398.75
16240,家電,400.0
16241,食品,401.25
16242,飲料,402.5
16243,日用品,403.75
16244,家電,405.0
16245,食品,406.25
16246,飲料,407.5
16247,日用品,408.75
16248,家電,410.0
16249,食品,411.25
16250,飲料,412.5
16251,日用品,413.75
16252,家電,415.0
16253,食品,416.25
16254,飲料,417.5
16255,日用品,418.75
16256,家電,420.0
16257,食品,421.25
16258,飲料,422.5
16259,日用品,423.75
16260,家電,425.0
16261,食品,426.25
16262,飲料,427.5
16263,日用品,428.75
16264,家電,430.0
16265,食品,431.25
16266,飲料,432.5
16267,日用品,433.75
16268,家電,435.0
16269,食品,436.25
16270,飲料,437.5
16271,日用品,438.75
16272,家電,440.0
16273,食品,441.25
16274,飲料,442.5
16275,日用品,443.75
16276,家電,445.0
16277,食品,446.25
16278,飲料,447.5
16279,日用品,448.75
16280,家電,450.0
16281,食品,451.25
16282,飲料,452.5
16283,日用品,453.75
16284,家電,455.0
16285,食品,456.25
16286,飲料,457.5
16287,日用品,458.75
16288,家電,460.0
16289,食品,461.25
16290,飲料,462.5
16291,日用品,463.75
16292,家電,465.0
16293,食品,466.25
16294,飲料,467.5
16295,日用品,468.75
16296,家電,470.0
16297,食品,471.25
16298,飲料,472.5
16299,日用品,473.75
16300,家電,475.0
16301,食品,476.25
16302,飲料,477.5
16303,日用品,478.75
16304,家電,480.0
16305,食品,481.25
16306,飲料,482.5
16307,日用品,483.75
16308,家電,485.0
16309,食品,486.25
16310,飲料,487.5
16311,日用品,488.75
16312,家電,490.0
16313,食品,491.25
16314,飲料,492.5
16315,日用品,493.75
16316,家電,495.0
16317,食品,496.25
16318,飲料,497.5
16319,日用品,498.75
16320,家電,500.0
16321,食品,501.25
16322,飲料,502.5
16323,日用品,503.75
16324,家電,505.0
16325,食品,506.25
16326,飲料,507.5
16327,日用品,508.75
16328,家電,510.0
16329,食品,511.25
16330,飲料,512.5
16331,日用品,513.75
16332,家電,515.0
16333,食品,516.25
16334,飲料,517.5
16335,日用品,518.75
16336,家電,520.0
16337,食品,521.25
16338,飲料,522.5
16339,日用品,523.75
16340,家電,525.0
16341,食品,526.25
16342,飲料,527.5
16343,日用品,528.75
16344,家電,530.0
16345,食品,531.25
16346,飲料,532.5
16347,日用品,533.75
16348,家電,535.0
16349,食品,536.25
16350,飲料,537.5
16351,日用品,538.75
16352,家電,540.0
16353,食品,541.25
16354,飲料,542.5
16355,日用品,543.75
16356,家電,545.0
16357,食品,546.25
16358,飲料,547.5
16359,日用品,548.75
16360,家電,550.0
16361,食品,551.25
16362,飲料,552.5
16363,日用品,553.75
16364,家電,555.0
16365,食品,556.25
16366,飲料,557.5
16367,日用品,558.75
16368,家電,560.0
16369,食品,561.25
16370,飲料,562.5
16371,日用品,563.75
16372,家電,565.0
16373,食品,566.25
16374,飲料,567.5
16375,日用品,568.75
16376,家電,570.0
16377,食品,571.25
16378,飲料,572.5
16379,日用品,573.75
16380,家電,575.0
16381,食品,576.25
16382,飲料,577.5
16383,日用品,578.75
16384,家電,580.0
16385,食品,581.25
16386,飲料,582.5
16387,日用品,583.75
16388,家電,585.0
16389,食品,586.25
16390,飲料,587.5
16391,日用品,588.75
16392,家電,590.0
16393,食品,591.25
16394,飲料,592.5
16395,日用品,593.75
16396,家電,595.0
16397,食品,596.25
16398,飲料,597.5
16399,日用品,598.75
16400,家電,600.0
16401,食品,601.25
16402,飲料,602.5
16403,日用品,603.75
16404,家電,605.0
16405,食品,606.25
16406,飲料,607.5
16407,日用品,608.75
16408,家電,610.0
16409,食品,611.25
16410,飲料,612.5
16411,日用品,613.75
16412,家電,615.0
16413,食品,616.25
16414,飲料,617.5
16415,日用品,618.75
16416,家電,620.0
16417,食品,621.25
16418,飲料,622.5
16419,日用品,623.75
16420,家電,625.0
16421,食品,626.25
16422,飲料,627.5
16423,日用品,628.75
16424,家電,630.0
16425,食品,631.25
16426,飲料,632.5
16427,日用品,633.75
16428,家電,635.0
16429,食品,636.25
16430,飲料,637.5
16431,日用品,638.75
16432,家電,640.0
16433,食品,641.25
16434,飲料,642.5
16435,日用品,643.75
16436,家電,645.0
16437,食品,646.25
16438,飲料,647.5
16439,日用品,648.75
16440,家電,650.0
16441,食品,651.25
16442,飲料,652.5
16443,日用品,653.75
16444,家電,655.0
16445,食品,656.25
16446,飲料,657.5
16447,日用品,658.75
16448,家電,660.0
16449,食品,661.25
16450,飲料,662.5
16451,日用品,663.75
16452,家電,665.0
16453,食品,666.25
16454,飲料,667.5
16455,日用品,668.75
16456,家電,670.0
16457,食品,671.25
16458,飲料,672.5
16459,日用品,673.75
16460,家電,675.0
16461,食品,676.25
16462,飲料,677.5
16463,日用品,678.75
16464,家電,680.0
16465,食品,681.25
16466,飲料,682.5
16467,日用品,683.75
16468,家電,685.0
16469,食品,686.25
16470,飲料,687.5
16471,日用品,688.75
16472,家電,690.0
16473,食品,691.25
16474,飲料,692.5
16475,日用品,693.75
16476,家電,695.0
16477,食品,696.25
16478,飲料,697.5
16479,日用品,698.75
16480,家電,700.0
16481,食品,701.25
16482,飲料,702.5
16483,日用品,703.75
16484,家電,705.0
16485,食品,706.25
16486,飲料,707.5
16487,日用品,708.75
16488,家電,710.0
16489,食品,711.25
16490,飲料,712.5
16491,日用品,713.75
16492,家電,715.0
16493,食品,716.25
16494,飲料,717.5
16495,日用品,718.75
16496,家電,720.0
16497,食品,721.25
16498,飲料,722.5
16499,日用品,723.75
16500,家電,100.0
16501,食品,101.25
16502,飲料,102.5
16503,日用品,103.75
16504,家電,105.0
16505,食品,106.25
16506,飲料,107.5
16507,日用品,108.75
16508,家電,110.0
16509,食品,111.25
16510,飲料,112.5
16511,日用品,113.75
16512,家電,115.0
16513,食品,116.25
16514,飲料,117.5
16515,日用品,118.75
16516,家電,120.0
16517,食品,121.25
16518,飲料,122.5
16519,日用品,123.75
16520,家電,125.0
16521,食品,126.25
16522,飲料,127.5
16523,日用品,128.75
16524,家電,130.0
16525,食品,131.25
16526,飲料,132.5
16527,日用品,133.75
16528,家電,135.0
16529,食品,136.25
16530,飲料,137.5
16531,日用品,138.75
16532,家電,140.0
16533,食品,141.25
16534,飲料,142.5
16535,日用品,143.75
16536,家電,145.0
16537,食品,146.25
16538,飲料,147.5
16539,日用品,148.75
16540,家電,150.0
16541,食品,151.25
16542,飲料,152.5
16543,日用品,153.75
16544,家電,155.0
16545,食品,156.25
16546,飲料,157.5
16547,日用品,158.75
16548,家電,160.0
16549,食品,161.25
16550,飲料,162.5
16551,日用品,163.75
16552,家電,165.0
16553,食品,166.25
16554,飲料,167.5
16555,日用品,168.75
16556,家電,170.0
16557,食品,171.25
16558,飲料,172.5
16559,日用品,173.75
16560,家電,175.0
16561,食品,176.25
16562,飲料,177.5
16563,日用品,178.75
16564,家電,180.0
16565,食品,181.25
16566,飲料,182.5
16567,日用品,183.75
16568,家電,185.0
16569,食品,186.25
16570,飲料,187.5
16571,日用品,188.75
16572,家電,190.0
16573,食品,191.25
16574,飲料,192.5
16575,日用品,193.75
16576,家電,195.0
16577,食品,196.25
16578,飲料,197.5
16579,日用品,198.75
16580,家電,200.0
16581,食品,201.25
16582,飲料,202.5
16583,日用品,203.75
16584,家電,205.0
16585,食品,206.25
16586,飲料,207.5
16587,日用品,208.75
16588,家電,210.0
16589,食品,211.25
16590,飲料,212.5
16591,日用品,213.75
16592,家電,215.0
16593,食品,216.25
16594,飲料,217.5
16595,日用品,218.75
16596,家電,220.0
16597,食品,221.25
16598,飲料,222.5
16599,日用品,223.75
16600,家電,225.0
16601,食品,226.25
16602,飲料,227.5
16603,日用品,228.75
16604,家電,230.0
16605,食品,231.25
16606,飲料,232.5
16607,日用品,233.75
16608,家電,235.0
16609,食品,236.25
16610,飲料,237.5
16611,日用品,238.75
16612,家電,240.0
16613,食品,241.25
16614,飲料,242.5
16615,日用品,243.75
16616,家電,245.0
16617,食品,246.25
16618,飲料,247.5
16619,日用品,248.75
16620,家電,250.0
16621,食品,251.25
16622,飲料,252.5
16623,日用品,253.75
16624,家電,255.0
16625,食品,256.25
16626,飲料,257.5
16627,日用品,258.75
16628,家電,260.0
16629,食品,261.25
16630,飲料,262.5
16631,日用品,263.75
